field_1,field_2,field_3,field_4,field_5,NIR_count,NIR_mean,NIR_median,R_count,R_mean,R_median,RE_count,RE_mean,RE_median,B_count,B_mean,B_median,G_count,G_mean,G_median
253,765008.125000000000000,6308887.156999999657273,20.867999999999999,0.000000000000000,245.000000000000000,15403.302040816326553,14859.000000000000000,245.000000000000000,11348.799999999999272,11058.000000000000000,245.000000000000000,18920.130612244898657,17035.000000000000000,245.000000000000000,53.583673469387755,49.000000000000000,245.000000000000000,14598.971428571428987,13431.000000000000000
254,765015.197000000043772,6308889.591000000014901,20.859000000000002,6.000000000000000,241.000000000000000,16880.062240663901321,16325.000000000000000,241.000000000000000,11803.087136929460030,11457.000000000000000,241.000000000000000,21148.253112033195066,19999.000000000000000,241.000000000000000,69.672199170124486,63.000000000000000,241.000000000000000,15768.419087136930102,15523.000000000000000
255,765023.128999999957159,6308890.019999998621643,20.832000000000001,5.000000000000000,242.000000000000000,18668.198347107438167,18630.000000000000000,242.000000000000000,11826.574380165289767,11934.000000000000000,242.000000000000000,22166.826446280996606,22032.500000000000000,242.000000000000000,60.652892561983471,61.500000000000000,242.000000000000000,16823.446280991734966,17213.500000000000000
256,765029.560000000055879,6308890.391999999992549,20.831000000000000,6.000000000000000,246.000000000000000,14404.378048780487006,13734.500000000000000,246.000000000000000,9812.951219512195166,9389.000000000000000,246.000000000000000,16713.666666666667879,15536.000000000000000,246.000000000000000,50.276422764227640,48.500000000000000,246.000000000000000,12811.930894308943607,12118.000000000000000
257,765039.273999999975786,6308887.809000000357628,20.840000000000000,3.000000000000000,241.000000000000000,17760.431535269708547,17622.000000000000000,241.000000000000000,10951.543568464730924,10805.000000000000000,241.000000000000000,21042.634854771782557,20634.000000000000000,241.000000000000000,57.572614107883815,52.000000000000000,241.000000000000000,15553.174273858921879,15341.000000000000000
258,765043.052000000025146,6308887.435999999754131,20.850999999999999,2.000000000000000,243.000000000000000,15385.296296296295623,14662.000000000000000,243.000000000000000,9753.773662551440793,9401.000000000000000,243.000000000000000,17323.925925925927004,16354.000000000000000,243.000000000000000,51.625514403292179,43.000000000000000,243.000000000000000,12774.115226337447893,12223.000000000000000
259,765044.704999999958090,6308887.485000000335276,20.809000000000001,3.000000000000000,243.000000000000000,13418.744855967079275,12642.000000000000000,243.000000000000000,10504.115226337447893,10284.000000000000000,243.000000000000000,16284.481481481481751,14990.000000000000000,243.000000000000000,50.333333333333336,47.000000000000000,243.000000000000000,12824.098765432097935,12106.000000000000000
260,765048.510000000009313,6308887.519000000320375,20.777999999999999,5.000000000000000,240.000000000000000,11703.125000000000000,10570.000000000000000,240.000000000000000,10321.725000000000364,9633.000000000000000,240.000000000000000,14498.779166666667152,12315.500000000000000,240.000000000000000,52.416666666666664,40.000000000000000,240.000000000000000,12108.562500000000000,10562.500000000000000
261,765058.170999999972992,6308887.622999999672174,20.780999999999999,6.000000000000000,244.000000000000000,16792.122950819673861,14849.500000000000000,244.000000000000000,10084.926229508197139,9036.000000000000000,244.000000000000000,19243.479508196720417,16319.000000000000000,244.000000000000000,55.393442622950822,49.500000000000000,244.000000000000000,13748.741803278688167,12014.500000000000000
262,765066.204999999958090,6308886.989000000059605,20.786000000000001,6.000000000000000,248.000000000000000,17039.979838709678006,16737.000000000000000,248.000000000000000,10236.862903225806804,10243.500000000000000,248.000000000000000,19604.762096774193196,18931.500000000000000,248.000000000000000,55.774193548387096,54.000000000000000,248.000000000000000,14192.991935483871202,14237.500000000000000
263,765072.785999999963678,6308886.668999999761581,20.760000000000002,7.000000000000000,244.000000000000000,15599.213114754098569,14589.000000000000000,244.000000000000000,12504.012295081967750,12091.000000000000000,244.000000000000000,18985.147540983605722,17147.500000000000000,244.000000000000000,55.475409836065573,50.500000000000000,244.000000000000000,14686.778688524589597,14157.500000000000000
264,765078.391999999992549,6308886.014000000432134,20.789999999999999,10.000000000000000,241.000000000000000,15873.315352697094568,15577.000000000000000,241.000000000000000,11677.713692946057563,11340.000000000000000,241.000000000000000,20066.813278008299676,18981.000000000000000,241.000000000000000,59.643153526970949,57.000000000000000,241.000000000000000,15446.788381742739148,15141.000000000000000
265,765087.395999999949709,6308885.033999999985099,20.745999999999999,10.000000000000000,242.000000000000000,19075.334710743802134,19111.500000000000000,242.000000000000000,10869.830578512397551,10397.000000000000000,242.000000000000000,21901.896694214876334,21494.000000000000000,242.000000000000000,56.111570247933876,46.000000000000000,242.000000000000000,15334.053719008265034,14677.500000000000000
266,765087.391999999992549,6308885.014999999664724,20.738000000000000,10.000000000000000,244.000000000000000,18985.225409836064500,18976.000000000000000,244.000000000000000,10818.319672131146945,10353.000000000000000,244.000000000000000,21724.557377049179195,21062.500000000000000,244.000000000000000,55.241803278688522,46.000000000000000,244.000000000000000,15246.245901639344083,14631.500000000000000
267,765090.304000000003725,6308884.708999999798834,20.745000000000001,16.000000000000000,242.000000000000000,19391.855371900826867,19208.000000000000000,242.000000000000000,12476.338842975206717,12475.000000000000000,242.000000000000000,23378.913223140494665,22721.000000000000000,242.000000000000000,59.359504132231407,55.000000000000000,242.000000000000000,16689.566115702480602,16578.000000000000000
268,765096.866999999969266,6308884.282999998889863,20.756000000000000,7.000000000000000,243.000000000000000,17859.744855967077456,17625.000000000000000,243.000000000000000,11246.711934156379357,10905.000000000000000,243.000000000000000,20907.617283950618003,20654.000000000000000,243.000000000000000,66.016460905349788,62.000000000000000,243.000000000000000,15436.061728395061436,14824.000000000000000
269,765102.709999999962747,6308884.375000000000000,20.756000000000000,6.000000000000000,246.000000000000000,16355.357723577235447,15686.000000000000000,246.000000000000000,11063.532520325203222,10389.500000000000000,246.000000000000000,19966.695121951219335,18620.000000000000000,246.000000000000000,58.813008130081307,51.000000000000000,246.000000000000000,14932.016260162601611,13881.500000000000000
270,765108.407000000006519,6308884.675999999977648,20.757000000000001,8.000000000000000,241.000000000000000,17312.439834024895390,16758.000000000000000,241.000000000000000,9969.506224066390132,9768.000000000000000,241.000000000000000,19697.199170124480588,19179.000000000000000,241.000000000000000,55.896265560165965,52.000000000000000,241.000000000000000,13879.680497925312011,13373.000000000000000
271,765114.298999999999069,6308884.241999999620020,20.722000000000001,10.000000000000000,245.000000000000000,17538.114285714284051,16483.000000000000000,245.000000000000000,11607.620408163265893,11018.000000000000000,245.000000000000000,21639.979591836734471,20706.000000000000000,245.000000000000000,59.538775510204083,57.000000000000000,245.000000000000000,16653.689795918366144,15596.000000000000000
272,765127.278999999980442,6308886.018000000156462,20.683000000000000,7.500000000000000,244.000000000000000,17612.282786885247333,15752.000000000000000,244.000000000000000,9901.577868852458778,9522.500000000000000,244.000000000000000,19900.467213114752667,17188.500000000000000,244.000000000000000,57.340163934426229,47.500000000000000,244.000000000000000,14102.204918032786736,12965.500000000000000
273,765137.738000000012107,6308886.314000001177192,20.715000000000000,6.000000000000000,243.000000000000000,14177.880658436211888,13300.000000000000000,243.000000000000000,9766.049382716049877,8903.000000000000000,243.000000000000000,16208.798353909465732,14914.000000000000000,243.000000000000000,52.732510288065846,50.000000000000000,243.000000000000000,12625.004115226336580,11482.000000000000000
274,765150.864999999990687,6308885.605999999679625,20.664999999999999,8.000000000000000,243.000000000000000,18349.411522633745335,17600.000000000000000,243.000000000000000,11662.917695473250205,11280.000000000000000,243.000000000000000,21666.008230452673160,20827.000000000000000,243.000000000000000,62.720164609053498,59.000000000000000,243.000000000000000,16026.152263374486211,15098.000000000000000
275,765150.829999999958090,6308885.606999999843538,20.664000000000001,8.000000000000000,244.000000000000000,18524.545081967211445,17738.500000000000000,244.000000000000000,11584.266393442623666,11235.500000000000000,244.000000000000000,21907.762295081967750,21061.500000000000000,244.000000000000000,62.049180327868854,58.000000000000000,244.000000000000000,16025.811475409836930,15163.500000000000000
276,765150.827999999979511,6308885.561999999918044,20.667000000000002,8.000000000000000,241.000000000000000,18557.925311203318415,17716.000000000000000,241.000000000000000,11616.066390041492923,11251.000000000000000,241.000000000000000,21975.078838174275006,20970.000000000000000,241.000000000000000,59.933609958506224,55.000000000000000,241.000000000000000,16009.253112033196885,15144.000000000000000
277,765156.805000000051223,6308884.958999999798834,20.706000000000000,9.000000000000000,243.000000000000000,15913.341563786008919,14888.000000000000000,243.000000000000000,11371.382716049381997,11139.000000000000000,243.000000000000000,18830.374485596708837,17297.000000000000000,243.000000000000000,57.514403292181072,54.000000000000000,243.000000000000000,14953.835390946502230,14388.000000000000000
278,765167.940999999991618,6308884.373999999836087,20.715000000000000,10.000000000000000,242.000000000000000,14359.673553719008851,13831.500000000000000,242.000000000000000,12868.690082644629001,12677.500000000000000,242.000000000000000,19073.694214876031765,18179.500000000000000,242.000000000000000,64.528925619834709,59.000000000000000,242.000000000000000,15987.524793388429316,15545.500000000000000
279,765174.708000000100583,6308884.706000000238419,20.663000000000000,18.000000000000000,241.000000000000000,21787.456431535269076,21447.000000000000000,241.000000000000000,13713.485477178423025,13282.000000000000000,241.000000000000000,26201.365145228217443,25645.000000000000000,241.000000000000000,67.302904564315355,63.000000000000000,241.000000000000000,18803.099585062238475,18330.000000000000000
280,765180.000000000000000,6308883.763000000268221,20.669000000000000,10.000000000000000,243.000000000000000,13494.641975308641122,12013.000000000000000,243.000000000000000,10375.695473251029398,9459.000000000000000,243.000000000000000,16748.674897119341040,14077.000000000000000,243.000000000000000,50.152263374485599,45.000000000000000,243.000000000000000,13293.415637860081915,12172.000000000000000
