field_1,field_2,field_3,field_4,field_5,G_count,G_mean,G_median,G_stdev,G_min,G_max,B_count,B_mean,B_median,B_stdev,B_min,B_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
26,771876.016,6307251.8,21.928,"13",10,0.0028673104243353,0.00280705932527781,0.000159232145989068,0.00273185106925666,0.00320373941212893,10,99.158048248291,100.050586700439,2.48251919277562,94.8887786865234,101.791152954102,10,0.00296176918782294,0.00295736617408693,3.39252462489779e-05,0.00292153237387538,0.00304710422642529,10,0.0040300470078364,0.00388524495065212,0.00044647556289585,0.00358543521724641,0.00490416819229722,10,0.00412705324124545,0.00394905509892851,0.000458962585063902,0.00367045984603465,0.00497862743213773
27,771867.286,6307257.274,21.902,"15.5",10,0.00312032436486334,0.00308913376647979,8.47729273448369e-05,0.00300443265587091,0.00327089405618608,10,99.0293830871582,99.618106842041,1.51794387575429,96.5154800415039,100.664924621582,10,0.00335481457877904,0.00335160037502646,5.34972829464608e-05,0.00325467344373465,0.00342892040498555,10,0.00418848234694451,0.00410460657440126,0.000299675867784139,0.00388300279155374,0.00475527625530958,10,0.00420356884133071,0.00409316923469305,0.000305034770196427,0.00390074704773724,0.00492610177025199
28,771864.314,6307259.484,21.899,"14",10,0.00389915180858225,0.00396283995360136,0.000207157202146265,0.00346911000087857,0.0041630663909018,10,109.883603668213,111.759857177734,5.58501656355533,96.11669921875,117.178588867188,10,0.00326635921373963,0.00327917095273733,0.000108252590668981,0.00308758905157447,0.00344149698503315,10,0.00624375408515334,0.00627462472766638,0.000553539057393901,0.00514499517157674,0.00717020779848099,10,0.00643427539616823,0.00631014746613801,0.000603670032327592,0.00531349470838904,0.00741507997736335
29,771857.227,6307261.288,21.92,"8.5",9,0.00320970101488961,0.00322519382461905,0.000273552356585465,0.00280306278727949,0.00356106623075902,9,87.78148566352,87.6072387695312,5.90195984352241,75.8710403442383,95.7430953979492,9,0.00274306646962133,0.00273204362019897,5.97010839697882e-05,0.00267514353618026,0.00285491906106472,9,0.00578852670474185,0.00551790418103337,0.000758265038925881,0.00483284844085574,0.00681652966886759,9,0.00764362695109513,0.00762492138892412,0.00100503022344871,0.00640322919934988,0.00901681371033192
30,771853.671,6307259.588,21.955,"7",9,0.00321336864079866,0.00315407919697464,0.000300013151895558,0.00278002326376736,0.00374034536071122,9,90.9460152520074,90.6683578491211,4.08674115949847,85.557373046875,99.5725479125977,9,0.00262978667807248,0.00256569008342922,0.000105169988921234,0.00252278801053762,0.00281120394356549,9,0.00613341190748745,0.00597065640613437,0.000943808647035707,0.0048459111712873,0.00776011776179075,9,0.00834689920561181,0.00817789696156979,0.00137416979932074,0.00635235337540507,0.0105130700394511
31,771848.054,6307256.014,21.999,"7",9,0.00333467635533048,0.00331126130186021,0.000119026068910059,0.00317325163632631,0.00355179351754487,9,76.0512432522244,76.4994659423828,4.91111152608418,68.7206878662109,83.0771026611328,9,0.00217819469980896,0.00218046503141522,9.92610001386007e-05,0.00203397194854915,0.00231435475870967,9,0.00745276511750287,0.00764597114175558,0.000479535186692706,0.00656685326248407,0.00804030895233154,9,0.0116347168675727,0.0117888962849975,0.000782941645310186,0.0101864822208881,0.0126169631257653
32,771843.855,6307249.106,21.983,"10",9,0.00310653812872867,0.00300484430044889,0.000223521835793423,0.0027932720258832,0.00350472377613187,9,52.5684886508518,56.4651870727539,9.85317888327337,36.801456451416,65.6571731567383,9,0.00190557169521021,0.00191018369514495,3.94284990422805e-05,0.0018534220289439,0.00197284878231585,9,0.00720476700613896,0.00691678980365396,0.000840517356057024,0.00609414512291551,0.00886109098792076,9,0.011920339634849,0.0115921711549163,0.00159271447394002,0.00990700535476208,0.0144687406718731
33,771841.234,6307251.047,21.964,"9",10,0.0035036833724007,0.00346307712607086,0.000322522543206655,0.00292440690100193,0.003966866992414,10,77.3424808502197,75.6058502197266,8.92507773122205,61.6814079284668,97.7136917114258,10,0.00231058557983488,0.00229555065743625,8.85765975484745e-05,0.00219118921086192,0.00245775980874896,10,0.00733603336848319,0.00732782878912985,0.000920800867848148,0.00549153750762343,0.00881507433950901,10,0.0105076749809086,0.0106437797658145,0.0015259231418453,0.00847748480737209,0.0130056282505393
34,771838.23,6307253.768,21.955,"9",9,0.00367825874127448,0.00362120242789388,0.000370600604940233,0.00301822647452354,0.00443148240447044,9,59.739017062717,57.5187454223633,6.79271926762101,50.9977111816406,72.9427947998047,9,0.00192363507166091,0.00190775550436229,0.000112518393629598,0.00174917897675186,0.00214000465348363,9,0.00903117537705435,0.00884493440389633,0.000965735762732218,0.00771239632740617,0.011097283102572,9,0.0135467421884338,0.0137353241443634,0.000976683428628782,0.0117305889725685,0.0154645116999745
35,771835.767,6307255.514,21.979,"10",9,0.00410366016957495,0.00418039038777351,0.000238735568795499,0.00349320424720645,0.00434558046981692,9,67.9222611321343,68.0647659301758,6.05314729553451,59.4975700378418,75.5862350463867,9,0.00214780154379292,0.00214952719397843,8.57341676986136e-05,0.00193840300198644,0.0022468063980341,9,0.00982831035637193,0.00988919008523226,0.000823761290023996,0.00823145639151335,0.0108507741242647,9,0.0156622450384829,0.015903428196907,0.000821097816067907,0.0141914039850235,0.016807122156024
36,771833.455,6307257.707,21.981,"9",11,0.0034572744149376,0.00341242412105203,0.000171249270405294,0.00317390379495919,0.00372316455468535,11,73.3165609186346,70.2862396240234,5.32087393239547,67.0248947143555,81.5308685302734,11,0.00197660829871893,0.00195526634342968,9.42512623244253e-05,0.00185740378219634,0.00218593375757337,11,0.00807552776214751,0.00814990978688002,0.00052482033551638,0.00725163659080863,0.00878098420798779,11,0.0124715492129326,0.0124313356354833,0.000450292871744363,0.0115178832784295,0.0131519390270114
37,771829.282,6307258.07,21.975,"9",9,0.00297089446232551,0.00295539363287389,0.000111261236797943,0.0027853692881763,0.00312476209364831,9,119.686498006185,119.265502929688,3.54477004133482,113.490989685059,126.534576416016,9,0.00261638259204725,0.00261902203783393,3.98020231047438e-05,0.00254511530511081,0.00268270657397807,9,0.00492714873204629,0.00500288000330329,0.000251475298076115,0.00457659270614386,0.00533410347998142,9,0.00591681090493997,0.00591235794126987,0.000301047368003351,0.00537985563278198,0.00648944079875946
38,771825.767,6307261.198,21.964,"9",10,0.00339687075465918,0.00349173345603049,0.000449786187113342,0.00267370091751218,0.00415862677618861,10,77.1654121398926,78.6578712463379,4.88731643353745,70.5273742675781,84.0410232543945,10,0.0020268346183002,0.002051773481071,0.000111763159330946,0.00184468016959727,0.00222766608931124,10,0.00800103661604226,0.00841131061315536,0.0013185537981627,0.00581048522144556,0.0100383646786213,10,0.0115308362990618,0.0117692281492054,0.00152258848832788,0.00884460750967264,0.0132924895733595
39,771823.051,6307262.99,21.965,"8.5",10,0.00374396671541035,0.00385071651544422,0.00029130914341655,0.00319544645026326,0.00412548100575805,10,77.9080841064453,78.193229675293,4.42153326182195,69.1341857910156,84.6588592529297,10,0.00207600023131818,0.00205971160903573,5.31280232046891e-05,0.00199020002037287,0.00217351689934731,10,0.00917693846859038,0.00963518675416708,0.000952760567083273,0.00747661152854562,0.0104352179914713,10,0.0123038432560861,0.0123803275637329,0.0016049465905135,0.00950758531689644,0.0145459212362766
40,771819.253,6307264.73,21.925,"13",9,0.00372696717062758,0.00366322556510568,0.000528152492687592,0.00291973585262895,0.00450448505580425,9,67.5332374572754,66.1836624145508,10.371175946426,51.333309173584,83.4220504760742,9,0.00200052273511473,0.00196744664572179,0.000140300042079453,0.0018546124920249,0.00231002108193934,9,0.00902058799854583,0.00921694561839104,0.0013477863295834,0.00683706905692816,0.0113486181944609,9,0.0120484063194858,0.0122634815052152,0.00134617649746452,0.0100786229595542,0.0139857102185488
41,771817.027,6307265.037,21.95,"12",10,0.00389994159340858,0.00396723230369389,0.00027051913805192,0.00335477921180427,0.00428201165050268,10,60.225602722168,58.392391204834,6.97054667653296,51.9811859130859,74.1565704345703,10,0.00196256311610341,0.00196183135267347,0.000153757081503935,0.00174667779356241,0.00219727749936283,10,0.00987014388665557,0.00991604244336486,0.000724550956166348,0.00857328064739704,0.0111854393035173,10,0.0154151090420783,0.0151880728080869,0.000731424004700917,0.0141801275312901,0.0164689980447292
42,771815.035,6307265.892,21.867,"15.5",10,0.0033231865381822,0.00333985313773155,0.000385601795188813,0.00264025176875293,0.00391092151403427,10,70.9129516601563,70.8070030212402,5.87554822914159,60.5654945373535,78.731575012207,10,0.00199242609087378,0.00201404734980315,8.3736394795009e-05,0.00176976947113872,0.00209011253900826,10,0.00712080961093307,0.00709390570409596,0.00119733840419939,0.00529171759262681,0.00898993480950594,10,0.0109916790388525,0.0110801914706826,0.00142341912808358,0.00842099636793137,0.0130815617740154
43,771810.939,6307268.188,21.911,"14",10,0.00410622311756015,0.00410154717974365,0.000156036590209685,0.00378827378153801,0.00436942745000124,10,82.8968025207519,83.3181495666504,6.50319259276077,72.7972412109375,91.8353805541992,10,0.00216525280848145,0.0021659416379407,5.10575937759651e-05,0.00207873480394483,0.00226185680367053,10,0.00961238304153085,0.00966561399400234,0.000427569027823396,0.00888836290687323,0.0102075627073646,10,0.0130624708719552,0.0132105015218258,0.000893058409446406,0.0115291764959693,0.0144070005044341
44,771807.724,6307275.009,21.973,"10",12,0.00287143629975617,0.00286352320108563,0.000314304422314901,0.00238918280228972,0.0033933708909899,12,65.2826073964437,63.7317123413086,7.96954337486008,53.2365455627441,79.8403091430664,12,0.0018571879384884,0.00187262723920867,6.53701573221376e-05,0.00171063176821917,0.00197028997354209,12,0.00604372716043144,0.00584631972014904,0.000883795667523532,0.00471261469647288,0.00737483566626906,12,0.00970816022406022,0.010006844997406,0.0010825046865986,0.00786753837019205,0.0111789898946881
45,771806.438,6307278.948,21.982,"10",9,0.00395006999476916,0.00401603197678924,0.000189421046425196,0.00360533013008535,0.00423775985836983,9,58.0502747429742,61.9487991333008,8.08557743466471,43.3044281005859,67.5762939453125,9,0.00208793994453218,0.0020670120138675,5.29336611027156e-05,0.0020270487293601,0.00221685948781669,9,0.00953474113096794,0.0095147704705596,0.000455661358033115,0.00869588274508715,0.0101936450228095,9,0.0149340801354912,0.0149246025830507,0.00049734837414081,0.0140781551599503,0.0156640652567148
46,771803.712,6307283.951,21.992,"5",9,0.00310972602003151,0.00308847636915743,0.000454085558961505,0.00258672400377691,0.00400890875607729,9,82.6462054782444,82.5378875732422,9.54161960557516,68.758918762207,99.1584854125977,9,0.00250042625702918,0.00253944285213947,7.53806065350193e-05,0.0023316175211221,0.00260305544361472,9,0.00577642370222343,0.00558832287788391,0.00103643401548031,0.00451197847723961,0.0077446554787457,9,0.00757115267010199,0.00761222280561924,0.000890119965165976,0.0063929813914001,0.00912230275571346
47,771799.841,6307285.441,21.988,"4",10,0.00367084331810474,0.00380878848955035,0.000269967630587309,0.00328592956066132,0.00400467775762081,10,88.5610359191895,87.7740097045898,5.45403325747534,79.7595520019531,99.0151901245117,10,0.002421939605847,0.00241739698685706,7.85197226538887e-05,0.00226053153164685,0.00253413082100451,10,0.00770278568379581,0.00805081008002162,0.000918253672892606,0.00601936364546418,0.00898975320160389,10,0.0104438129812479,0.0107200504280627,0.000796453164159764,0.00941457133740187,0.0112921595573425
48,771797.268,6307288.865,21.96,"7",9,0.00368911149497661,0.00363045930862427,0.000295168207527703,0.00334486900828779,0.00417376635596156,9,95.0824669731988,92.9114227294922,10.4101317345444,82.710319519043,111.161071777344,9,0.00263093794799513,0.00259836087934673,6.58331393035445e-05,0.00255760434083641,0.00276216911152005,9,0.00680180871859193,0.00654133129864931,0.000730248313697284,0.0059028253890574,0.00814775284379721,9,0.00838001548416085,0.00859099347144365,0.000686382620527044,0.00728590693324804,0.0093863345682621
49,771785.236,6307288.859,21.961,"10",9,0.00283542689349916,0.00269685219973326,0.000402846324656158,0.00231616455130279,0.00341157801449299,9,74.5813844468858,74.393424987793,2.02457403475771,70.6069641113281,77.6591567993164,9,0.0022851444211685,0.00228099804371595,4.65989053905568e-05,0.00219883699901402,0.00237966142594814,9,0.0048471571256717,0.00463749142363667,0.000809256948474134,0.00383805320598185,0.00610541179776192,9,0.0059101164030532,0.00556616252288222,0.000883617511932822,0.00484190741553903,0.00716876704245806
50,771778.5,6307289.084,21.985,"7.5",9,0.00282722514950567,0.00279844528995454,9.28266568919701e-05,0.00269331270828843,0.00298084923997521,9,94.8671612209744,92.425537109375,5.90914952946925,87.9295501708984,108.063987731934,9,0.00274794812624653,0.00275298114866018,8.296817097793e-05,0.00257511809468269,0.00287304213270545,9,0.00444606137979362,0.00446560978889465,0.000315450439110223,0.00400665262714028,0.00504904380068183,9,0.00501691539668375,0.00484723877161741,0.000336949402970801,0.0046442924067378,0.0054875249043107
51,771773.639,6307288.62,21.959,"7",9,0.00313696288503706,0.00312423473224044,0.000243432280134953,0.00269951857626438,0.00346019677817822,9,96.0906863742404,97.0102157592773,5.58537978930733,86.9199066162109,103.97346496582,9,0.00253532477654517,0.00253164395689964,7.24004654154037e-05,0.00243989448063076,0.00264331116341054,9,0.00543779843590326,0.00552850496023893,0.000643989469239218,0.00424838531762362,0.00624300306662917,9,0.00623689224529598,0.00622209394350648,0.00052184567729684,0.00538197485730052,0.00698811886832118
52,771765.125,6307288.748,22.012,"7",10,0.00283242799341679,0.00286802521441132,0.000123057639613218,0.0026158238761127,0.00300462148152292,10,95.7378700256348,95.4284019470215,2.0073401395803,92.8986358642578,99.0228805541992,10,0.00264530568383634,0.00265487306751311,3.86994168218079e-05,0.00255665741860867,0.00268483022227883,10,0.00449333786964416,0.00451336055994034,0.000120183815217172,0.00428403727710247,0.00470260810106993,10,0.00473077846691012,0.00467395526356995,0.000173665198307339,0.00450533675029874,0.00501833902671933
53,771756.119,6307291.938,21.854,"17",10,0.00361392884515226,0.00351440638769418,0.000443190196201732,0.0030624398496002,0.00456980057060719,10,103.42777557373,103.502746582031,3.07896754874843,98.6801986694336,108.601737976074,10,0.0032055989606306,0.00315069616772234,0.000145552315703305,0.00306245009414852,0.00352225569076836,10,0.00503423437476158,0.00479636155068874,0.000839855611614691,0.00398104032501578,0.00688089989125729,10,0.00424784428905696,0.00417968560941517,0.000711413365842739,0.00331677682697773,0.00570647791028023
54,771751.522,6307291.402,21.89,"18.5",9,0.00420494848448369,0.00418140785768628,0.000115506186648295,0.00405600015074015,0.00443704472854733,9,109.581818474664,107.850158691406,4.64321131309598,103.289451599121,118.546661376953,9,0.00325750132712225,0.00324750714935362,5.80655024290697e-05,0.00317117874510586,0.00334577797912061,9,0.00622001600762208,0.00612100120633841,0.000261115397102773,0.00587696628645062,0.0067195319570601,9,0.00535102369677689,0.00537458062171936,0.000225061738308386,0.00501494808122516,0.00566845713183284
55,771745.518,6307290.445,21.891,"14",10,0.00386322690173984,0.0038168013561517,0.000413068326591189,0.00320836552418768,0.0044513582251966,10,102.403269195557,102.740669250488,6.53618646618317,92.4033813476562,111.833885192871,10,0.00291685522533953,0.00290502305142581,4.97770409442561e-05,0.00285949138924479,0.0030528549104929,10,0.0062160762026906,0.00633682915940881,0.00105993612284258,0.00443118065595627,0.00770241301506758,10,0.0058374248445034,0.00572024192661047,0.000989705224173131,0.00437790947034955,0.00724617158994079
56,771742.595,6307289.211,21.937,"10",12,0.0036379091325216,0.00369605130981654,0.000373018516469296,0.00306496513076127,0.00435659335926175,12,69.5079882939657,67.5396423339844,5.39068476497527,62.1745109558105,79.1983261108398,12,0.00238732995543008,0.00236790545750409,0.000102568843830434,0.00221241055987775,0.00259818718768656,12,0.00754765747115016,0.0073354602791369,0.00108148609426473,0.00621574930846691,0.00938707124441862,12,0.00845614995341748,0.00811574747785926,0.00131652155426695,0.00680360058322549,0.010742855258286
57,771729.542,6307288.95,21.93,"13",12,0.00360899892014762,0.00361528887879103,0.000543686856452645,0.00266780145466328,0.00449544563889503,12,74.3856499989827,73.0447235107422,7.8708651706248,63.2862319946289,89.8054580688477,12,0.00226414096929754,0.00220693578012288,0.000169478913597671,0.00210182392038405,0.00265446724370122,12,0.00715356304620703,0.00706982775591314,0.00143783267638137,0.0049882703460753,0.0094600860029459,12,0.00920284997361402,0.00930394791066647,0.00177312125596898,0.00650489516556263,0.0122123938053846
58,771722.268,6307288.349,21.945,"10",9,0.00262433334460689,0.00253016245551407,0.000309858843963809,0.00233274837955832,0.00339144794270396,9,91.1018515692817,89.94921875,4.23001272529882,85.7422714233398,97.4837265014648,9,0.00231867216320501,0.00231653265655041,5.13154572633718e-05,0.00224886811338365,0.00240741344168782,9,0.00403363428389033,0.00350595964118838,0.000829089532729127,0.00343451509252191,0.00612391903996468,9,0.00498932827677992,0.00441311718896031,0.00104203148636763,0.00411948701366782,0.00756009155884385
59,771718.091,6307287.925,21.985,"6",9,0.00249237657731606,0.00240408745594323,0.000197946048726064,0.00224299915134907,0.00286538084037602,9,83.6057739257812,84.4654541015625,3.79590507583436,75.4448013305664,88.7935409545898,9,0.00234087595405678,0.00235655601136386,6.93557574229194e-05,0.00218694075010717,0.00245824758894742,9,0.00405066170626216,0.00377283175475895,0.000500554254052122,0.00357259484007955,0.00516607845202088,9,0.00525064647404684,0.00509289000183344,0.00063366374292478,0.00464301928877831,0.00673102028667927
60,771712.989,6307287.967,22.004,"6",9,0.00294619226931698,0.0029830583371222,0.000349871059222494,0.0024739820510149,0.00350827211514115,9,78.0126825968425,76.9863586425781,2.88639966642527,74.804931640625,83.7921829223633,9,0.00221171563801666,0.00223856023512781,4.59341960218966e-05,0.00212144269607961,0.00225721718743443,9,0.00541155386923088,0.00566501542925835,0.000880816278194728,0.00429783342406154,0.00678850570693612,9,0.00686262434141503,0.0068440018221736,0.00106498279273005,0.00537134753540158,0.0088833374902606
61,771702.986,6307285.997,21.947,"7",10,0.00295541023369879,0.0029760308098048,0.000258886585375105,0.00249222363345325,0.0033370228484273,10,90.2138000488281,89.9748344421387,3.79672359404536,83.3433074951172,96.2534561157227,10,0.0025510476436466,0.00255296577233821,6.36997366450925e-05,0.00244068098254502,0.00262827565893531,10,0.00522427330724895,0.00522787380032241,0.000734572023669035,0.00410181749612093,0.00650491192936897,10,0.00641988762654364,0.00652027502655983,0.000709002802242132,0.00539026875048876,0.00734336767345667
62,771695.371,6307285.913,21.959,"6",12,0.00292978309638177,0.00292000884655863,0.000273497749018361,0.00258811190724373,0.00330213340930641,12,98.773104985555,98.5754089355469,5.80888538417942,89.8697357177734,107.314079284668,12,0.00271340422720338,0.0026957371737808,9.95560447444714e-05,0.00258789933286607,0.00292005203664303,12,0.00506208708975464,0.00511145428754389,0.000633068889903955,0.00403807358816266,0.00588150462135673,12,0.00593894475605339,0.0059361367020756,0.000634462136217554,0.00495874835178256,0.00689616473391652
63,771695.433,6307285.958,21.948,"8",9,0.00304961359749238,0.00310151930898428,0.000253167091367208,0.00261445692740381,0.00330459768883884,9,99.04308658176,97.4472961425781,5.38468723798242,93.5595321655273,110.193145751953,9,0.00274026145537694,0.00272793392650783,6.17012941171793e-05,0.00264400732703507,0.00285436678677797,9,0.00536632310185168,0.00553917419165373,0.000590066811132398,0.00431421026587486,0.00603339588269591,9,0.00615436878676216,0.00636579189449549,0.000756680199344621,0.00501169543713331,0.00719466106966138
64,771687.838,6307285.472,21.948,"7",9,0.00276859083937274,0.00274927564896643,0.00018578432395018,0.00250928360037506,0.00306979287415743,9,96.0739958021376,96.862419128418,3.14354785962587,91.7426834106445,100.043159484863,9,0.00269376439973712,0.00267331721261144,5.23737598451363e-05,0.00264703016728163,0.00282623199746013,9,0.00433835156986283,0.00423064269125462,0.000427626298234083,0.00380163569934666,0.00513328984379768,9,0.00556201818916533,0.0057362262159586,0.000552911602370356,0.00468516536056995,0.00638974318280816
65,771679.213,6307282.652,21.898,"9",9,0.00301167099840111,0.00303324055857956,0.000253075834143922,0.00253575597889721,0.00329641625285149,9,95.2833769056532,96.3826370239258,3.88066066478853,85.9949569702148,100.300941467285,9,0.00249850095456673,0.00251272856257856,5.85745865729243e-05,0.00240090140141547,0.00258282409049571,9,0.00569423898640606,0.00569875352084637,0.000815282646639024,0.00435495330020785,0.00691684754565358,9,0.00654668671389421,0.00622075237333775,0.000700850351440231,0.00573217729106545,0.00782000832259655
66,771667.256,6307281.752,21.923,"10",12,0.00327887446231519,0.00319494889117777,0.000334612542142576,0.00271226023323834,0.00384887401014566,12,86.05437596639,84.6693077087402,7.30914522098418,74.42724609375,98.7178268432617,12,0.00248403484389807,0.00242918671574444,0.000120466297701843,0.00235756137408316,0.00271044904366136,12,0.00633809967742612,0.0060402974486351,0.000876364458868461,0.00484834145754576,0.00810506101697683,12,0.00768871873151511,0.00768007175065577,0.000779147500933977,0.00654993206262589,0.00927085243165493
67,771660.637,6307280.649,21.882,"9",10,0.00287535367533565,0.00277754815761,0.000293405994251625,0.00253212940879166,0.00341797736473382,10,78.4785629272461,78.3401641845703,3.6725312344045,72.9841156005859,85.9047393798828,10,0.0024910451611504,0.00252789980731905,9.32729396453191e-05,0.00232688360847533,0.00260143238119781,10,0.00550573384389281,0.00512200593948364,0.000877748239910515,0.00455982098355889,0.00688455486670136,10,0.00651991320773959,0.00630572787486017,0.000795011967180633,0.00559324584901333,0.00799938384443521
68,771666.187,6307263.034,21.943,"7",9,0.00277826308997141,0.00280820461921394,0.000116808724695355,0.00259879510849714,0.00295374402776361,9,95.2031046549479,95.9272384643555,2.3442324212656,91.5017318725586,98.2217330932617,9,0.00267946231178939,0.00263266847468913,0.000111694043591257,0.00251754326745868,0.00286881532520056,9,0.00488042381281654,0.00492619769647717,0.000174885589557255,0.0045991619117558,0.00512238778173923,9,0.005736593881415,0.00588079215958714,0.000390467561809388,0.00494932057335973,0.00618864968419075
69,771660.91,6307257.766,21.968,"7",10,0.00318266157992184,0.00320127804297954,0.000178050854243895,0.00293328263796866,0.0034545639064163,10,113.038660430908,115.689258575439,8.63831125709274,95.5668106079102,126.564544677734,10,0.00280455080792308,0.00280713196843863,6.8520626034287e-05,0.0026976759545505,0.00294380751438439,10,0.00532768690027297,0.00531175243668258,0.000343965717318377,0.00481270672753453,0.00589381530880928,10,0.00615415144711733,0.00618530972860754,0.000455140169131486,0.00540362391620874,0.00668801832944155
70,771656.698,6307256.176,21.919,"9",9,0.00315521680749953,0.00312800542451441,0.000418589438748488,0.00259696156717837,0.00391285819932818,9,103.368441263835,100.178581237793,9.30971947547961,95.519889831543,122.303329467773,9,0.00313095463853743,0.00320374523289502,0.000280740915035016,0.00274494104087353,0.00359869259409606,9,0.00540884842889176,0.00542318681254983,0.000759303751006316,0.00456700660288334,0.00691417371854186,9,0.00628784273026718,0.00641424674540758,0.000910930872629058,0.00510572269558907,0.00795876514166594
71,771655.648,6307255.049,21.905,"9",9,0.00484065398470395,0.00499797705560923,0.000749556119650105,0.00371097237803042,0.0057789827696979,9,152.139255947537,151.413681030273,17.9671462302483,122.189125061035,175.671890258789,9,0.00470068885220422,0.00482905097305775,0.000495060995575809,0.003945869859308,0.00538455275818706,9,0.00710403753651513,0.00734806945547462,0.00104579974513368,0.00544910226017237,0.00860704760998487,9,0.00745863984856341,0.00773821352049708,0.00101124998646574,0.00604284694418311,0.00899794977158308
72,771651.397,6307252.586,21.874,"9.5",9,0.00279384833346638,0.00278849550522864,0.000188631122898844,0.00255908421240747,0.00326150003820658,9,98.2273347642687,94.5540542602539,5.94875205991271,92.3750381469727,110.955909729004,9,0.00272670300263498,0.00269431830383837,8.75506543560133e-05,0.00260860449634492,0.00292919133789837,9,0.00458656416998969,0.00444808695465326,0.000466070160152225,0.00398620869964361,0.00548171997070312,9,0.00506583094182942,0.00490959407761693,0.000362951316057137,0.00470929685980082,0.00573556125164032
73,771645.782,6307249.327,21.922,"7",10,0.00263294114265591,0.00257925118785352,0.00021847905905995,0.00233411602675915,0.00302234920673072,10,92.3045669555664,92.8558616638184,9.41897331633887,73.4014053344727,103.119506835938,10,0.00215727074537426,0.00214262097142637,6.65314212653018e-05,0.00205669482238591,0.00230478798039258,10,0.00509517146274447,0.00491630611941218,0.000611703610913848,0.00428699515759945,0.00613010814413428,10,0.0073161372449249,0.00709170266054571,0.000883104801192067,0.00610166555270553,0.00905079394578934
74,771641.471,6307246.207,21.932,"7",11,0.00300730656917122,0.00309816235676408,0.000328787446659269,0.00253095105290413,0.00356313330121338,11,99.7712797685103,96.8779907226562,12.0049304474613,79.5027542114258,120.671897888184,11,0.00260923299091783,0.00259833387099206,7.2429402932081e-05,0.00246061314828694,0.00272200675681233,11,0.00561242571777918,0.00557624967768788,0.000637758591477356,0.00473186979070306,0.00688451109454036,11,0.0071634978309951,0.00704811699688435,0.000883486256356413,0.00598935876041651,0.00920949410647154
75,771636.322,6307243.201,21.904,"10",9,0.00273402609551946,0.00279022217728198,0.0001669128849597,0.00253184302709997,0.00298937829211354,9,101.276397705078,101.822357177734,4.19789190346434,92.8817367553711,106.24536895752,9,0.00253651847338511,0.00253739603795111,5.23408980984433e-05,0.00246536335907876,0.00263360282406211,9,0.00491297793471151,0.00483685452491045,0.000429972024595408,0.00419419910758734,0.00558601133525372,9,0.00562462903973129,0.00576935894787312,0.000581722149442081,0.00475636916235089,0.00646153278648853
76,771634.038,6307232.949,21.86,"10.5",12,0.00385249534156173,0.00390742998570204,0.000282435753836207,0.00328272162005305,0.00422693975269794,12,136.548113505046,138.436264038086,11.6891069469721,111.885726928711,153.365798950195,12,0.00348054396454245,0.00351496040821075,0.000348600562051139,0.00291294860653579,0.00415872456505895,12,0.00616803078446537,0.00607770914211869,0.000323299162690581,0.0058125015348196,0.00672239577397704,12,0.0064685963637506,0.00629608076997101,0.000336421717041572,0.00606262125074863,0.0070557133294642
77,771619.915,6307229.552,21.926,"7",10,0.00336018949747086,0.00351409672293812,0.000472410582216249,0.00248030014336109,0.00386543478816748,10,86.5088447570801,87.3788871765137,8.62754194163328,68.1653137207031,97.3840179443359,10,0.00229627119842917,0.00230780348647386,5.85154510596198e-05,0.00218035606667399,0.0023849995341152,10,0.00689689600840211,0.0069954670034349,0.000938076327364326,0.00540736690163612,0.00819647777825594,10,0.00945992860943079,0.00980705488473177,0.00128898719617676,0.00740627991035581,0.0112207680940628
78,771615.223,6307227.093,21.956,"10",9,0.00355052197765973,0.00358615186996758,0.000395819038082834,0.00295153958722949,0.00406765239313245,9,99.4286744859483,99.642936706543,6.68225008124921,85.573356628418,107.410369873047,9,0.00248270362822546,0.00249377451837063,5.26011779052815e-05,0.00238996534608305,0.00255524204112589,9,0.00716046564694908,0.00735902320593596,0.00114852667207955,0.00567167904227972,0.00883119739592075,9,0.00958889148508509,0.00999494735151529,0.00148136441587241,0.00765157537534833,0.0117279272526503
79,771613.885,6307233.684,21.912,"6.5",9,0.00342755625024438,0.00350631983019412,0.000237285407716722,0.00300686969421804,0.00368591398000717,9,122.693165249295,121.108032226562,7.36903417601583,109.620643615723,131.27978515625,9,0.00346714773008393,0.00351397809572518,0.000171001065932911,0.00318074179813266,0.00371016887947917,9,0.0052856726364957,0.00521604530513287,0.000283725307590418,0.00488885631784797,0.00571593269705772,9,0.00543084223237303,0.00539695471525192,0.000258904060892444,0.00506178801879287,0.00577846309170127
80,771609.249,6307238.874,21.987,"4",8,0.0029731180111412,0.00291609531268477,0.000208798924704882,0.00274009257555008,0.00346295139752328,8,108.280027389526,108.604125976562,4.02268998677499,101.484474182129,115.51114654541,8,0.00297184454393573,0.00295832718256861,0.000130508106747624,0.00277872406877577,0.00314328540116549,8,0.00517765671247616,0.0049464029725641,0.000605600629310579,0.00446561211720109,0.00640242267400026,8,0.00620887405239046,0.00596748734824359,0.000801678759137825,0.00534425815567374,0.00784634705632925
