field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
344,749898.059,6297321.862,26.057,"9",9,69.7777777777778,60,24.3437319232409,45,105,9,10641,10538,1041.85273004927,9295,12548,9,8755.11111111111,8919,1115.94269510824,7502,11263,9,11404.2222222222,11773,1317.565665897,9766,13282,9,9920.11111111111,10280,1065.64028165068,7908,11729
345,749894.448,6297320.878,26.032,"14",10,64.4,56.5,19.2935222289762,46,104,10,9322.1,8560.5,1600.88572046852,8021,13288,10,7200.4,7103,735.673460171019,6154,8463,10,8913.4,8176.5,1486.58051917816,7592,12392,10,7351.7,7110,733.242122357956,6579,9047
346,749891.006,6297319.514,26.126,"8",9,56,59,8,42,66,9,8292.11111111111,8438,533.712457840663,7441,8937,9,6710,6616,504.711578802961,5977,7884,9,9030.77777777778,8986,950.423622248729,7784,10577,9,8473.22222222222,8531,393.052096568997,7724,9164
347,749886.469,6297317.145,26.144,"13",9,57.1111111111111,40,27.3960436902218,29,112,9,13296.8888888889,13176,2610.72495016846,8966,16872,9,8912.55555555555,9048,1051.90104214662,7224,10588,9,20736.4444444444,22706,4372.8546514227,13307,26963,9,16698.1111111111,17902,3419.43736257052,11482,21388
348,749881.025,6297313.372,26.217,"6",9,86.7777777777778,89,21.1438342879209,43,125,9,21978.2222222222,22425,2623.93113806059,16796,25573,9,11524,11606,982.959816065743,9785,13043,9,36873.6666666667,38340,5521.35603311763,24750,44285,9,31049.4444444444,32942,4250.04706146783,23523,36771
349,749881.319,6297305.156,26.3,"0",9,45.8888888888889,33,29.9682960048131,9,97,9,18471.5555555556,18456,2125.38598382668,16186,22549,9,9651.22222222222,9501,1234.09740096223,8049,11808,9,32452.3333333333,31552,3924.20454784576,26345,39187,9,31090.3333333333,30735,1818.59145738918,28828,34798
350,749879.057,6297307.527,26.323,"0",10,26.3,24,11.5935326799039,8,44,10,10956.1,10817,1211.80596219032,9467,13517,10,6490.7,6343,461.591605209627,5775,7376,10,16566.9,15393.5,2816.64962144744,13994,23246,10,19377.9,18616,3345.28535255216,16050,25125
351,749877.425,6297308.718,26.362,"-1",11,42.5454545454545,38,14.0929617273281,22,70,11,11578.8181818182,10962,1979.99604307143,9028,15152,11,6851.90909090909,6584,658.638189344355,6000,8098,11,17946.0909090909,16441,4444.3626694038,12850,26083,11,15376.0909090909,14790,2307.11896113452,12688,20096
352,749875.302,6297310.92,26.372,"-1",11,66.2727272727273,59,25.7120096067291,33,118,11,18793,19091,1986.34836274552,14910,21222,11,9771.09090909091,9489,1152.60112587655,7863,11857,11,29853.7272727273,29516,2542.15284895264,24347,33717,11,26597.0909090909,28142,2937.5215420346,19487,29295
353,749873.751,6297312.877,26.325,"0",9,50.6666666666667,53,20.4667752440117,25,95,9,13125.3333333333,12818,2003.04007836977,9473,16643,9,6925.66666666667,6660,651.878652647698,6218,8088,9,18528.7777777778,18803,3874.21661695132,11892,23724,9,15904.3333333333,16176,2842.01794505242,10939,19562
354,749871.867,6297314.658,26.323,"0",10,35.3,26.5,20.2042074826012,12,69,10,15769.1,14530.5,2875.09361412807,12108,20863,10,8267.3,8289.5,1296.46720359599,6453,10602,10,24577.8,22477.5,3805.20169767648,20653,33481,10,24291.5,23627.5,2234.37254055809,21617,29199
355,749870.35,6297316.357,26.315,"1",9,32,39,15.0259035594462,9,54,9,13236.3333333333,12950,1837.4238608564,11186,16642,9,7300.55555555556,7094,782.365375158508,6403,8702,9,20355.2222222222,20098,2191.61060905636,17576,24234,9,20442.4444444444,20102,1186.78371249647,19114,22928
356,749887.362,6297306.391,26.214,"4",9,28.7777777777778,26,11.3507491458863,16,49,9,10491.1111111111,10772,835.464667042565,9300,11434,9,6012.88888888889,5980,213.739428299686,5739,6377,9,17911,18630,2017.54669503996,14245,20926,9,19702.5555555556,20986,1807.04824452052,16369,21513
357,749895.212,6297307.501,26.18,"10",9,63.6666666666667,62,6.59966329107444,55,79,9,8302,8385,578.830429976402,7444,9278,9,6682.33333333333,6751,277.995603482421,6279,7115,9,7750.88888888889,7677,360.652632026517,7247,8514,9,6680.77777777778,6652,351.094725356049,6329,7485
358,749909.313,6297301.053,26.1,"14",8,58.75,59,23.3546034006146,25,101,8,23776.375,23948,2366.79756936984,20260,28456,8,14458.5,14303.5,1402.18196037462,12547,16821,8,41136,39501,9233.9656026,27877,58484,8,36476.5,34928,6986.18155718845,28310,49558
359,749914.793,6297301.722,26.089,"9",9,37.4444444444444,32,21.0929746656775,15,89,9,14774.8888888889,14319,1314.09677002406,12772,17167,9,9342.66666666667,9078,1367.77564761997,7837,12514,9,24754.5555555556,24283,3335.15403979124,20004,29828,9,21024.6666666667,20360,2176.7383347058,17869,24931
360,749918.583,6297303.354,26.041,"8",9,60.6666666666667,61,3.85861230093008,51,65,9,7771.55555555556,7742,288.081049980773,7406,8421,9,6340.44444444444,6368,171.26919104868,6087,6681,9,7447.11111111111,7274,696.883609673881,6639,8630,9,6546.77777777778,6505,330.200537646032,5975,7050
361,749930.787,6297299.424,25.956,"11",10,40.8,36.5,20.9465987692513,17,79,10,12269.6,12136,943.806569165526,11233,14042,10,8082.8,7969.5,687.719099632982,7246,9705,10,18545.4,18652.5,2418.2358528481,14475,22278,10,17126.1,17149,1528.3447549555,14206,20009
362,749939.99,6297296.906,25.956,"8",9,37.4444444444444,34,17.8332467979901,16,62,9,11340.6666666667,11115,1349.27149067768,9535,13392,9,6652,6441,488.85126117824,5970,7573,9,15418.1111111111,15371,1054.63099860087,13439,17160,9,15800.7777777778,15368,785.117228016552,14751,16908
363,749949.996,6297292.281,25.915,"3",9,41.3333333333333,34,22.4449944927099,10,79,9,14630.2222222222,13726,1692.71693359639,12882,17595,9,9049.66666666667,8304,1502.33447969781,7755,12620,9,20921.6666666667,20239,1891.25866378276,18773,25164,9,21339.2222222222,21058,1163.46167179172,20196,23907
364,749951.982,6297291.366,25.909,"4",9,29.6666666666667,30,12.6227308191743,9,52,9,11406.6666666667,11338,759.628710474912,10509,13018,9,7446.66666666667,7481,568.517956327385,6474,8250,9,16954.2222222222,17020,700.677573302011,15662,17872,9,18536.3333333333,18371,636.890013180368,17540,19485
365,749956.339,6297291.033,25.918,"4",9,40.1111111111111,41,10.3649456711279,21,56,9,15105.7777777778,15225,1268.10723151368,12600,17380,9,8748.88888888889,8760,362.973658194654,8086,9554,9,23680.1111111111,23477,3390.87210822245,16808,29166,9,24453.8888888889,24293,2509.6886679181,20018,28286
366,749959.294,6297290.667,25.896,"3",9,66.8888888888889,59,21.147337339325,46,117,9,12530.1111111111,12414,2936.42327574227,8491,18137,9,8168.77777777778,7924,836.478435370277,6985,9677,9,11911.6666666667,10842,3357.39985372278,8126,19027,9,10234.7777777778,10055,1916.00729398854,7752,14009
367,749969.784,6297287.8,25.873,"9",9,47.1111111111111,44,6.83852557930183,39,62,9,7932.88888888889,7389,956.669505738464,7199,10132,9,7442.22222222222,7401,429.249934388859,6954,8288,9,12040.6666666667,11807,925.663965906515,10935,13672,9,9661,9574,517.344072053492,8834,10408
368,749978.547,6297285.136,25.825,"4",9,88,88,0.942809041582063,86,89,9,8851.55555555555,8751,286.185686073885,8403,9320,9,8427.22222222222,8534,202.570030567087,8002,8627,9,7342.11111111111,7320,218.905583119727,7044,7680,9,6198.11111111111,6188,131.764473752259,5909,6375
369,749982.993,6297284.058,25.806,"7",9,110,110,0.666666666666667,109,111,9,11942.2222222222,11895,307.152795048609,11593,12539,9,13704.8888888889,13752,272.705964749355,13143,14027,9,10061.8888888889,10040,196.96386834163,9823,10393,9,7251.66666666667,7322,203.610739729842,6856,7467
370,749986.612,6297282.548,25.786,"9.5",9,73.1111111111111,83,24.6821773055622,33,110,9,29684,29915,2823.90265806423,24474,34225,9,21867.3333333333,21074,2203.45511514177,19132,25406,9,44848.3333333333,45347,3404.74319475379,38734,50674,9,35219.1111111111,36376,2766.20206719307,31215,40379
371,749991.023,6297281.517,25.739,"12",9,76.3333333333333,67,22.7058484879019,50,123,9,19138.6666666667,18708,4142.72792573525,13072,25933,9,11551.8888888889,10805,2305.0133016943,8623,16099,9,25086.7777777778,23593,6438.37644782834,15271,35793,9,21019.4444444444,20259,4126.86464552318,14081,27454
372,749997.246,6297281.59,25.8,"2",9,111,116,23.2761203334615,61,138,9,39906.2222222222,41822,6316.40676295168,29413,47296,9,24811.6666666667,25512,2743.02768649696,20300,27725,9,54764.4444444444,57826,9343.11435242388,37407,64619,9,44921.8888888889,46024,7132.79272787072,32651,54863
373,749998.836,6297280.435,25.821,"1",9,60.4444444444444,57,36.8393241315464,16,125,9,16820.6666666667,17252,5211.06289008725,10761,26207,9,11267,11458,2111.85400379224,8535,14848,9,23481.2222222222,22741,9118.66861356145,13095,39114,9,20339.6666666667,19525,5636.14939475525,13888,29457
374,749999.777,6297279.451,25.805,"2",9,44.6666666666667,39,18.5112578358864,18,75,9,13071.4444444444,12230,2433.42635032769,10050,18001,9,9841.11111111111,9165,1244.52511643281,8268,12140,9,15336.2222222222,13912,3064.23417214292,11878,20454,9,13824,13550,1710.28314744794,11701,16832
375,749999.957,6297277.577,25.796,"2",9,91.3333333333333,84,18.6785676348292,75,126,9,13813.5555555556,14047,2467.74972218781,10631,17439,9,12938.4444444444,12777,1471.06938510815,10655,14946,9,12706.5555555556,12406,1597.29348246833,10634,14711,9,9560.33333333333,9720,713.791753011105,8085,10552
376,750002.74,6297277.354,25.8,"2",9,47.2222222222222,50,18.0602557984701,20,74,9,16801.3333333333,15725,3405.0994764389,11583,20994,9,10862.3333333333,10206,1888.08909865092,8460,13538,9,23603.6666666667,21577,6530.1429965626,13558,31188,9,20447.3333333333,20083,3477.46692611479,14434,24928
377,750003.734,6297279.797,25.772,"5",9,74.3333333333333,72,6.76592771006148,65,84,9,8623.44444444445,8344,963.603550465198,7597,10655,9,8137,8014,444.280692055522,7597,8915,9,7181.66666666667,6907,832.961116872944,6251,8549,9,6019.88888888889,5958,384.340255631342,5539,6825
378,750009.245,6297276.28,25.776,"5",10,92.2,87.5,33.8017751013168,32,138,10,18688.6,17801,4851.14475562212,12103,26483,10,12754.7,13344,1900.7462771238,9598,14856,10,26660.9,26813,8735.3692932812,15567,39277,10,20736.1,20529,3955.36565819141,14322,26516
379,750024.001,6297257.01,25.706,"10",9,40.3333333333333,43,25.8499946271217,9,91,9,16449.1111111111,16421,2193.78016950167,13553,20206,9,11155.2222222222,10073,2544.52299733184,8915,17359,9,23674.2222222222,24478,2192.91757851791,20430,26799,9,20737.1111111111,20678,1498.06367202202,17900,23431
380,750032.042,6297255.721,25.764,"9",11,53.8181818181818,54,11.8844297053535,32,73,11,10339.2727272727,10173,1068.11678718873,8809,12517,11,7678.45454545455,7510,557.120252016216,7120,8717,11,11171.5454545455,10767,1432.84392118588,9195,13565,11,9679.18181818182,9146,907.259591816008,8632,11570
381,750037.201,6297255.366,25.721,"11",9,78.3333333333333,79,4,72,84,9,8175.55555555556,8092,506.701777535884,7438,9360,9,7687.88888888889,7472,612.747989605378,7002,8880,9,6529.22222222222,6361,585.597658195412,5805,7513,9,5799.44444444444,5841,222.893652325304,5465,6128
382,750042.462,6297255.786,25.72,"7",10,101.4,99,28.2743700195071,57,156,10,23648.9,23313,6482.9377977889,16276,34511,10,17402.6,16293.5,4299.24412426185,12576,26953,10,27083.4,25507,10352.0183751769,14887,46228,10,17843.5,16949.5,5850.13212243963,11393,30279
383,750049.124,6297254.936,25.689,"6",10,71.5,70,19.5460993551143,47,122,10,14471.4,14620,2383.41948469001,10369,17458,10,10210.1,10050,1597.90665872572,7703,13639,10,19872.6,20410,3652.4916755552,13710,24165,10,16890.9,17310,1956.25154057447,12927,19009
384,750051.768,6297254.269,25.668,"9",8,56.25,66.5,22.2528088114737,18,80,8,16536.375,15993,3084.5844508418,11946,23225,8,11448.625,11754,1445.01322982698,8702,13324,8,22476.375,22889.5,2688.98154221538,17668,26322,8,19533,19852,1703.02679074641,16708,21411
385,750058.426,6297253.003,25.601,"9",10,76,82.5,31.8276609256791,23,131,10,21589.4,21427.5,4322.85533415126,15326,30825,10,13683.8,13766.5,2110.26461847798,9979,16683,10,26641.2,27336.5,3499.22265081832,19612,31092,10,21133.1,21439,2602.11696316672,16690,25331
386,750067.433,6297251.356,25.581,"2",9,26.7777777777778,27,14.5814019885132,3,52,9,14283.1111111111,14112,2014.73965478004,11851,18001,9,8811.88888888889,8732,960.294219317351,7590,10534,9,17516.1111111111,17056,1688.31200673891,15767,21345,9,15922.8888888889,15932,920.552544754682,14731,17642
387,750071.804,6297250.812,25.559,"5",9,66,65,30.8040401390611,27,132,9,15583.5555555556,15155,2479.13220081863,11795,20815,9,11569.4444444444,12064,1246.3893730034,9995,14019,9,17656,16584,4152.07367200749,12101,26338,9,12347.4444444444,12151,1784.16448613356,9890,15979
388,750077.717,6297250.548,25.549,"0",9,47.8888888888889,53,13.6986977843755,23,66,9,9289.88888888889,8842,863.715030736983,8216,10668,9,7560.22222222222,7645,282.118484871468,7049,7883,9,10086.4444444444,9854,1267.39848255403,8451,12641,9,9217.55555555555,9030,1067.51457040393,7901,10950
389,750076.335,6297252.263,25.54,"0",9,30.8888888888889,24,15.3655057005,14,62,9,11487.7777777778,11522,1244.4646129318,9340,14094,9,10473.2222222222,10293,1251.80986999515,8806,12307,9,16086,16134,2074.80671121165,13014,18876,9,14328.7777777778,14025,1553.79433629621,11924,16196
390,750079.185,6297249.353,25.565,"0",12,51.75,57.5,22.5836408343149,8,93,12,14328.3333333333,14277,619.493251689547,13349,15706,12,9591.25,9297,866.610266594313,8531,11514,12,19924.3333333333,20026.5,1137.05447929679,18114,22074,12,16881.4166666667,16774,841.863256743965,15413,18432
391,750080.474,6297247.995,25.592,"0",10,42,40.5,13.1757352736005,24,68,10,9004.5,9027,948.201798142147,7835,10368,10,7300.7,7418,678.633339882443,6334,8342,10,10280.7,10138,1038.02534169451,9015,12585,10,10265.6,10226.5,489.014969096039,9457,10892
392,750082.439,6297247.816,25.56,"1",9,39.8888888888889,38,29.2439716273835,8,107,9,14142.2222222222,13588,2683.1113273701,10571,18821,9,9932.11111111111,9013,2270.67138600236,7149,13856,9,22218.5555555556,22774,4918.58997661166,15079,29497,9,20004.4444444444,18802,3313.2148238736,14946,24719
393,750124.601,6297209.022,25.445,"6",9,37.2222222222222,33,18.8607633743104,12,74,9,13486.6666666667,13042,1904.25325113138,11607,17091,9,9717.77777777778,9554,1085.3232777767,8323,11772,9,19513.1111111111,18709,2795.49464692524,15792,25062,9,17645.5555555556,17497,1499.14746966483,15576,20882
394,750130.22,6297209.137,25.518,"0",9,57.7777777777778,58,19.0774898056309,32,88,9,10180.2222222222,10297,1092.30050584156,8772,12445,9,7819.33333333333,7844,566.995786776429,7056,9021,9,10796.4444444444,10973,1908.5166497752,8646,14864,9,9888.55555555555,9676,1113.57643165425,8576,12295
395,750131.539,6297210.604,25.567,"-1",10,43.1,48,19.3465759244369,7,73,10,14417.6,13826.5,3179.06002459847,11005,22305,10,11550.4,11317.5,1084.96315144801,9885,13387,10,17639.1,16607,2678.55052033745,14214,23144,10,14949.8,14630.5,1439.73815674934,13036,17458
396,750132.266,6297209.395,25.548,"-1",9,73.5555555555556,67,23.0849210578445,35,122,9,20858.5555555556,20156,2850.9554387223,15941,25028,9,14376,13871,1598.49644631725,12303,17317,9,29036.1111111111,30019,6399.91972943488,18880,38883,9,23749.4444444444,24287,4066.59216082325,17072,30392
397,750132.846,6297207.887,25.569,"-1",10,147.2,149,10.1567711404757,125,165,10,18604.3,18142.5,1804.0315989472,16362,21835,10,21277.8,20403.5,2319.55762161667,18261,25867,10,18141.8,17687,1752.72489569812,15825,21504,10,15218.6,15038.5,1137.45032419003,13463,16894
398,750134.692,6297208.221,25.56,"-1",9,79.5555555555556,79,27.1420588390912,52,139,9,10861.4444444444,10457,1943.84956614509,8062,13729,9,9116.88888888889,8876,1378.7854111052,6993,10799,9,12460,11629,3114.22068011316,8343,17030,9,11275,11040,2267.99701155986,8220,14785
399,750135.565,6297207.405,25.58,"-1",10,79.8,73,23.549097647256,49,133,10,16895.1,16960.5,3858.62479259127,11823,22988,10,12504.9,12376.5,1375.87350072599,10318,14832,10,17526.1,15844.5,4788.69843381268,12955,26493,10,14878.2,14308.5,2064.50884231577,12754,19515
400,750135.255,6297205.418,25.576,"-1",11,167.090909090909,170,13.6345453333172,146,193,11,17603.0909090909,17325,1637.8258012902,15663,20861,11,19181.4545454545,18666,1525.64015557323,17416,22453,11,13227.5454545455,13197,1037.85945480777,11324,14760,11,10262.7272727273,10141,510.603402564793,9423,11364
401,750137.614,6297204.752,25.557,"-1",9,101.333333333333,92,38.5515527861359,63,166,9,18477.1111111111,18004,4512.86648113405,11566,27017,9,14747.6666666667,13728,3285.79545586419,10921,21004,9,17956.1111111111,17502,5001.50507224119,11577,27218,9,12922.3333333333,11931,2088.8963061334,10722,16673
402,750139.512,6297203.685,25.556,"-1",11,111.090909090909,109,42.4809145284509,24,169,11,19837.2727272727,18252,7160.44269950487,10874,32780,11,17391.7272727273,17823,5425.58895154013,9635,26512,11,26814,25391,9237.0513102987,15025,44387,11,19462.2727272727,19117,3846.87578292518,13603,24686
403,750140.855,6297201.717,25.561,"-1",10,160,160.5,14.5258390463339,135,179,10,21311.9,20601.5,2240.68201447684,18991,25408,10,22734,23129,1516.05633140725,20703,25551,10,18688.6,17909.5,2165.27477240188,15888,22706,10,14043.5,13563.5,1561.62000819662,12554,18138
404,750142.218,6297200.896,25.537,"-1",10,94.8,100.5,37.266070358974,37,141,10,18864.8,21196,5117.60320462617,9762,24749,10,15504.9,14980.5,2497.780712953,10796,19488,10,22145.4,22595.5,6030.51527151702,11500,31140,10,15553.3,15389,2608.43562504425,11364,19642
405,750143.557,6297199.518,25.574,"-1",9,61.7777777777778,49,40.5017908459415,17,152,9,18139.6666666667,18359,3089.37789494548,14286,25642,9,19086.6666666667,18182,3213.12070527496,15760,25843,9,21176.8888888889,19792,4246.67669921485,16934,31918,9,17457.8888888889,15921,2708.35798735217,14527,23433
406,750140.912,6297203.983,25.521,"0",9,67.6666666666667,77,22.5831795812724,27,89,9,22298.1111111111,21436,2719.64014958043,17142,25751,9,14571.3333333333,15333,1808.30798753359,11532,17565,9,34464.3333333333,36063,5188.82705649574,23901,39704,9,27325,25960,3325.66090340619,22172,33023
407,750138.005,6297203.48,25.495,"0",12,204.833333333333,205.5,10.7302790685466,187,226,12,40227.0833333333,40923.5,6950.13011219135,30666,55733,12,56846.25,57899.5,5232.33248059601,48091,63503,12,39368.75,40474,5967.29291115326,29944,48637,12,25095.3333333333,25461.5,2678.83971566464,20374,29872
408,750136.326,6297203.603,25.526,"0",9,177.555555555556,171,16.2761660180435,156,208,9,18346.5555555556,18313,1300.07675936727,16397,20253,9,20067.8888888889,20566,1636.25483239721,17424,22440,9,12460.8888888889,12316,1026.81800231421,10773,14162,9,9295.55555555555,9397,327.723837369586,8611,9724
